Region	Difumo_Component	Difumo_names	Yeo_networks7	Yeo_networks17	GM	WM	CSF
124	107	External capsule posterior inferior LH	SomMotA	SomMotB	0.20761697711817698	0.569350813077142	0.005821971066793418
125	108	Middle cerebellar peduncle superior	No network found	No network found	0.4503714306948872	0.35478027893581	0.014868264979324381
126	109	Cerebrospinal fluid (between middle frontal gyrus superior and skull LH)	SalVentAttnA	SalVentAttnB	0.5713678120035441	0.05586049527333545	0.12239115511933782
127	110	Inferior frontal sulcus anterior LH	ContA	ContA	0.4772896358628709	0.17069679997102422	0.053955108440364496
128	111	Hippocampus posterior superior	No network found	No network found	0.29904129730866147	0.07295556228639087	0.06052684019443004
129	111	Hippocampus posterior superior	No network found	No network found	0.1458525469502739	0.03175090850561663	0.023299629442695136
130	112	Superior frontal gyrus mid-posterior RH	ContA	ContB	0.39495671153904016	0.3279399185815284	0.03095478704057752
131	113	Middle temporal gyrus mid-anterior lateral LH	DefaultB	DefaultB	0.5852519349355781	0.0691069674248487	0.06033788469533795
132	114	Callosomarginal sulcus inferior	SomMotA	SomMotA	0.63297412032379	0.022533294163151883	0.21530963284222981
133	115	Inferior fronto-occipital fasciculus anterior RH	No network found	ContA	0.08994168644619015	0.7428275632016663	0.0007802851231851096
134	116	Pars opercularis LH	DefaultB	DefaultB	0.48358320603924343	0.2999563523832604	0.047390629736030025
135	117	Lingual gyrus mid-posterior RH	VisCent	VisPeri	0.5860683729713623	0.09941938738025491	0.1330710393123715
136	118	Inferior frontal gyrus posterior RH	ContA	ContA	0.40112106497976513	0.027308505443311325	0.12927507324201942
137	119	Lateral ventricles anterior	No network found	No network found	0.1796714614585103	0.16605465109941916	0.13427818483657733
138	119	Lateral ventricles anterior	No network found	No network found	0.17286232798144083	0.12269634002071095	0.13304805038601983
139	120	Cerebellum Crus I lateral LH	DorsAttnB	DorsAttnA	0.6620867957628247	0.023517140693693123	0.1453474956491594
140	121	Fusiform gyrus mid-anterior RH	VisCent	VisCent	0.6742463850461499	0.0547999236140189	0.07889851762824947
141	122	Inferior occipital gyrus anterior LH	DorsAttnB	DorsAttnA	0.6101062179438511	0.07105457516142885	0.08827108424444396
142	123	Middle temporal gyrus middle LH	DefaultB	DefaultB	0.7679346336830863	0.16010008885092944	0.06250727523980269
143	124	Callosomarginal sulcus superior RH	SomMotA	DorsAttnB	0.41299219139414023	0.33685067077254827	0.1272692256428229
144	125	Corona radiata antero-superior	No network found	DorsAttnB	0.047721567207520396	0.684092278704553	0.0001559549249486446
145	125	Corona radiata antero-superior	No network found	DorsAttnB	0.006422301477223073	0.11285205944408128	9.044261473841187e-06
146	126	Ventrolateral prefrontal cortex LH	ContA	ContB	0.6173694303207574	0.25195064711457055	0.06528721968490037
147	127	Superior parts of central and postcentral sulci LH	SomMotA	SomMotA	0.35138280978288816	0.36121992586428636	0.09239374052848837
148	128	Precuneus middle LH	DefaultB	ContC	0.5617716799748437	0.1453009823138463	0.1271224246126733
149	129	Supramarginal gyrus posterior RH	SalVentAttnA	SalVentAttnB	0.5218474550922553	0.09070565920266546	0.09244738270684674
150	130	Collateral sulcus posterior	VisCent	DefaultC	0.2594342109668545	0.020979236132289223	0.030977220528483524
151	130	Collateral sulcus posterior	VisCent	DefaultC	0.4793484138836934	0.11807443755090934	0.035100888397736285
152	131	Thalamus lateral LH	No network found	No network found	0.2336346765165672	0.47181336159761383	0.006051830023621381
153	132	Precentral gyrus mid-inferior LH	SomMotA	SomMotB	0.5196887403141494	0.14562911831987857	0.06267098216828679
154	133	Occipitotemporal sulcus mid-anterior RH	DorsAttnB	DorsAttnA	0.6032753715922169	0.30008211221960557	0.02577490401735152
155	134	Subgenual cortex	LimbicA	LimbicB	0.5464332858005228	0.21482943055075188	0.07481003124678492
156	135	Inferior frontal gyrus anterior RH	ContA	ContB	0.4452090368368716	0.3131352371218256	0.030017768536762024
157	136	Superior temporal sulcus mid-posterior LH	DefaultB	TempPar	0.6689052016342916	0.18668903967236186	0.058518656600875484
158	137	Cuneus posterior	VisCent	VisCent	0.24365795889624575	0.27134392908759497	0.011659530464768607
159	137	Cuneus posterior	VisCent	VisCent	0.1515672562972527	0.24480351715820686	0.006358933734315092
160	138	Forceps minor anterior LH	DefaultB	ContB	0.22217894095817953	0.46047192185090574	0.014151906065960205
161	139	Arcuate fasciculus inferior LH	No network found	TempPar	0.06819630471944559	0.9163546999352152	0.000561654872368147
162	140	Precentral sulcus superior RH	DorsAttnB	DorsAttnB	0.5874895122701025	0.1260325249270703	0.10804958514022465
163	141	Intraparietal sulcus anterior LH	ContA	ContA	0.4619434445081471	0.35256890335495705	0.05231278798006126
164	142	Frontal pole inferior	LimbicA	LimbicB	0.09148950515138325	0.11351395511838364	0.005207184090123535
165	142	Frontal pole inferior	LimbicA	LimbicB	0.27340329673340547	0.2628927951229613	0.01881954570902083
166	143	Inferior longitudinal fasciculus middle LH	No network found	No network found	0.07066897758912585	0.687759592691153	0.020322812471343082
167	144	Superior temporal sulcus posterior RH	SalVentAttnA	TempPar	0.6546710924703668	0.20516217182790578	0.08049079867392268
168	145	Anterior commissure	No network found	No network found	0.4556141193221973	0.08019639906636243	0.17289634472161058
169	146	Inferior longitudinal fasciculus middle RH	No network found	No network found	0.06339370847859338	0.6844594330673558	0.00038104079187035545
170	147	Caudate posterior LH	No network found	No network found	0.3392749980593659	0.452781591299804	0.01615184802002381
171	148	Circular sulcus of the insula mid-posterior RH	SomMotA	SomMotB	0.19757521890211618	0.6334342006058308	0.006476458968815214
172	149	Putamen anterior RH	No network found	No network found	0.4634002198189772	0.2796127723970094	3.258519568381618e-05
173	150	Intraparietal sulcus anterior RH	DorsAttnB	ContA	0.5005473150686616	0.23822042230653143	0.0794089212471566
174	151	Cerebrospinal fluid (between Precentral gyrus and skull LH)	SomMotA	SomMotA	0.32187849700027305	0.11431264018835709	0.10387246740751964
175	152	Middle temporal gyrus mid-anterior medial LH	DefaultB	DefaultB	0.45629253267813175	0.32308398811980604	0.028277894217677537
176	153	Caudate	No network found	No network found	0.4782661243854707	0.025618109119796364	0.10290998531123084
177	154	Central sulcus and postcentral sulcus superior	SomMotA	SomMotA	0.3192084551534559	0.35461829718485166	0.04931405011092207
178	155	Occipital pole RH	VisCent	VisCent	0.4331740659673388	0.45584857024947145	0.03160833889431963
179	156	Cingulate sulcus mid-anterior LH	SalVentAttnA	SalVentAttnA	0.5923008246369182	0.3314580696352712	0.04970833125888852
180	157	Occipitotemporal sulcus middle RH	VisCent	DorsAttnA	0.4819128227230486	0.32317918534125756	0.018351777227534224
181	158	Calcarine cortex posterior LH	VisCent	VisPeri	0.511652022559812	0.21484018203722746	0.07666530866455884
182	159	Parieto-occipital sulcus middle RH	VisCent	VisPeri	0.4030607748719029	0.3792212847847619	0.047983423642984864
183	160	Anterior corona radiata LH	No network found	No network found	0.004703209034455716	0.7509396898360556	7.382158924675399e-06
184	161	Cingulate cortex mid-posterior	SalVentAttnA	DefaultA	0.7687494446758643	0.12254498018126532	0.08630028361648043
185	162	Superior frontal gyrus mid-posterior lateral RH	DorsAttnB	DorsAttnB	0.4563155021947415	0.1886743879658589	0.10014024675763847
186	163	Precentral sulcus superior medial LH	DorsAttnB	DorsAttnB	0.5274330586214987	0.20504999401307208	0.06505081867457704
187	164	Cerebellum VIIb	No network found	No network found	0.32805693679482606	0.0394376780985417	0.002746841262507357
188	164	Cerebellum VIIb	No network found	No network found	0.3949982484289995	0.04797566520002746	0.006822658047604753
189	165	Fusiform gyrus posterior RH	VisCent	VisCent	0.49461352295868977	0.3609270408765465	0.022863156192506298
190	166	Callosal sulcus middle	ContA	ContC	0.40504526377613254	0.3075821394738948	0.05895059256504471
191	167	Inferior longitudinal fasciculus posterior LH	No network found	No network found	0.05791937272965233	0.8852321693815928	0.0011592237482331601
192	168	Fornix body	No network found	No network found	0.6350020868223648	0.17598754930126095	0.15011259990775358
193	169	Temporal pole LH	LimbicA	LimbicA	0.5064554447869738	0.17863967275650205	0.02944176166732788
194	170	Cerebellum VI	No network found	No network found	0.7564103921110098	0.10895581676906943	0.051518742836758356
195	171	Anterior insula LH	SalVentAttnA	SalVentAttnA	0.7050921091871941	0.1181530694814474	0.08396277578548736
196	172	Parahippocampal gyrus posterior LH	No network found	No network found	0.37119577942230153	0.2076331867769449	0.0190466490911731
197	172	Parahippocampal gyrus posterior LH	No network found	No network found	0.08251812658618965	0.046288612031763876	0.005258699549787269
198	173	Lateral occipital cortex anterior LH	DorsAttnB	DorsAttnB	0.5796920634057388	0.16843446542265603	0.0769476296848408
199	174	Cerebellum Crus I superior RH	VisCent	VisCent	0.7531847784554185	0.038912892622883194	0.1322198172939921
200	175	Frontomarginal gyrus	DefaultB	DefaultA	0.21889155737518365	0.46634043327690433	0.0066853020418618505
201	176	Superior temporal gyrus posterior medial LH	SomMotA	SomMotB	0.4827236244149881	0.34462476631811595	0.061789300636063284
202	177	Inferior occipital gyrus LH	VisCent	VisCent	0.43733381191910586	0.42934414454355696	0.015362378022845319
203	178	Superio occipital sulcus superior RH	DorsAttnB	DorsAttnA	0.4748119230013948	0.47800430222166984	0.04699303378639579
204	179	Occipitotemporal sulcus mid-posterior LH	DorsAttnB	DorsAttnA	0.6366073829522754	0.18331678510526453	0.04109655239991216
205	180	Cerebrospinal fluid (between precentral gyrus and skull RH)	SomMotA	SomMotB	0.34061986830529795	0.021237164798445254	0.11704563163371674
206	181	Globus pallidus inferior	No network found	No network found	0.2525254151592976	0.2355419376865021	0.0012006221503406708
207	181	Globus pallidus inferior	No network found	No network found	0.13152430096073892	0.13917631946638884	0.00032030715571813043
208	182	Inferior fronto-occipital fasciculus anterior LH	LimbicA	LimbicB	0.3627424142769418	0.39880680195058027	0.011922536111145358
209	183	Postcentral sulcus inferior medial LH	DorsAttnB	DorsAttnB	0.10613143344815319	0.7527260742954428	0.0025911157482466545
210	184	Anterior insula posterior RH	SalVentAttnA	SalVentAttnA	0.543843244765689	0.10446649594686415	0.03303335231084865
211	185	Middle frontal sulcus RH	ContA	ContB	0.4828580459021268	0.2818602079201144	0.057741479764354085
212	186	Superior frontal gyrus posterior LH	DorsAttnB	DorsAttnB	0.15190482521546417	0.5193239415494258	0.004232928968527305
213	187	Posterior corona radiata inferior LH	No network found	No network found	0.03261515041417769	0.7800223253436458	0.007347531091620585
214	188	Angular gyrus postero-superior LH	DefaultB	DefaultC	0.5587005403804233	0.23345095733461144	0.08181308234305978
215	189	Superior parietal lobule mid-posterior LH	DorsAttnB	DorsAttnA	0.3520153747396379	0.339052022297028	0.05705192257377063
216	190	Middle cerebellar peduncle inferior	No network found	No network found	0.333942658079428	0.34137726802484636	0.0005537377968465369
217	191	Superior frontal gyrus posterior RH	DorsAttnB	DorsAttnB	0.13260368339836112	0.5964099966618022	0.003291455828960954
218	192	Lateral occipital cortex postero-superior RH	DorsAttnB	DorsAttnA	0.5766004469924098	0.2685794733222789	0.1335260341397262
219	193	Cerebrospinal fluid (between superior frontal sulcus and skull LH)	DefaultB	DefaultB	0.36499976285160757	0.026355241268675434	0.07385016527309633
220	194	Superior longitudinal fasciculus I posterior RH	No network found	DorsAttnA	0.06729514816864995	0.8653646957627502	0.0007008218053983005
221	195	Frontomarginal gyrus RH	ContA	ContB	0.4873341903982573	0.4058682328969718	0.04290294521648966
222	196	Lateral ventricles 	No network found	No network found	0.14836186145034208	0.1490953098377476	0.506619154878917
223	197	Cuneus anterior LH	VisCent	VisPeri	0.6824702749129364	0.18406064672360203	0.12986378649675015
224	198	Superior longitudinal fasciculus III mid-posterior LH	DorsAttnB	DorsAttnB	0.12328075418057138	0.78327193281164	0.0023227690423940645
225	199	Dorsal visual stream posterior LH	DorsAttnB	ContA	0.33588848828500456	0.5919389199369859	0.02000295030168512
226	200	Anterior thalamic radiation LH	No network found	SalVentAttnA	0.22823843055752285	0.3220778298761832	0.0009366231140166972
227	200	Anterior thalamic radiation LH	No network found	SalVentAttnA	0.04929522973699999	0.07382214893251311	7.100314758028357e-06
228	201	Superior termporal gyrus medial RH	No network found	LimbicA	0.7815185823682667	0.07397662484940737	0.0403324714436333
229	202	Subcentral gyrus LH	SomMotA	SomMotB	0.5708812597041633	0.23884419725421535	0.06456430155387317
230	203	Superior longitudinal fasciculus II posterior LH	No network found	No network found	0.01618146467248805	0.6244640643615972	2.551989237062701e-05
231	204	Cingulate cortex mid-anterior	SalVentAttnA	SalVentAttnA	0.5213669391858157	0.15798823487215294	0.07998483614473656
232	205	Circular sulcus of the insula posterior LH	SomMotA	SomMotB	0.5246132232688719	0.3130162468470583	0.04082383311996735
233	206	Superior temporal sulcus middle RH	DefaultB	TempPar	0.4966574142293929	0.20541931166745325	0.0342086988564717
234	207	Superior longitudinal fasciculus I anterior	No network found	No network found	0.0010349640436815976	0.10872135649843792	2.1500809466574446e-09
235	207	Superior longitudinal fasciculus I anterior	No network found	No network found	0.02468698736433964	0.5291839352916993	3.924306159086776e-05
236	208	Inferior longitudinal fasciculus mid-posterior LH	DorsAttnB	DorsAttnA	0.17315668627032837	0.5790786675015415	0.003085901187346333
237	209	Superior frontal sulcus posterior inferior LH	DorsAttnB	DorsAttnB	0.335864751556109	0.336231769710467	0.016376367264637044
238	210	Corpus callosum genu posterior	No network found	No network found	0.16507253005730177	0.45894504636653966	0.33388391281278024
239	211	Precuneus postero-superior RH	DorsAttnB	ContC	0.42961589464270017	0.24262758424676859	0.09078958328238468
240	212	Cingulate anterior RH	DefaultB	DefaultA	0.3352090284887997	0.48590438998813357	0.01217284667345673
241	213	Precentral sulcus middle RH	DorsAttnB	ContA	0.5048501994913199	0.1669286158605806	0.06390964955559993
